epoch,train_loss,train_acc,val_loss,val_acc
1,1.339238,0.410208,1.124533,0.681818
2,0.965368,0.584121,0.865388,0.833333
3,0.818141,0.748582,0.778132,0.840909
4,0.725921,0.799622,0.761254,0.833333
5,0.707194,0.799622,0.723655,0.856061
6,0.627739,0.839319,0.686635,0.856061
7,0.650890,0.824197,0.668406,0.863636
8,0.609357,0.839319,0.658362,0.878788
9,0.592860,0.837429,0.659059,0.856061
10,0.588921,0.846881,0.655480,0.878788
11,0.549278,0.848771,0.643733,0.878788
12,0.542863,0.854442,0.629319,0.871212
13,0.574219,0.843100,0.632008,0.878788
14,0.523466,0.860113,0.621131,0.871212
15,0.548401,0.867675,0.620299,0.871212
16,0.546315,0.863894,0.620602,0.878788
17,0.499742,0.877127,0.617799,0.886364
18,0.554441,0.873346,0.614648,0.871212
19,0.506907,0.886578,0.616852,0.871212
20,0.528128,0.867675,0.623046,0.878788
21,0.510942,0.865784,0.610167,0.878788
22,0.514048,0.882798,0.617480,0.878788
23,0.506499,0.877127,0.615512,0.886364
24,0.531957,0.862004,0.618266,0.886364
25,0.503918,0.858223,0.608907,0.893939
26,0.508482,0.863894,0.618103,0.886364
27,0.512588,0.863894,0.609906,0.871212
28,0.477993,0.880907,0.609232,0.886364
29,0.481655,0.875236,0.610942,0.886364
30,0.485790,0.884688,0.601438,0.878788
31,0.497682,0.863894,0.602945,0.893939
32,0.505941,0.879017,0.604482,0.886364
33,0.484923,0.867675,0.606480,0.878788
34,0.495159,0.882798,0.595696,0.878788
35,0.472275,0.875236,0.595937,0.863636
36,0.478086,0.879017,0.595526,0.863636
37,0.468315,0.871456,0.609806,0.878788
38,0.519590,0.858223,0.601066,0.863636
39,0.452669,0.886578,0.596155,0.871212
40,0.438030,0.894140,0.600883,0.871212
41,0.480536,0.875236,0.602904,0.878788
42,0.472199,0.867675,0.596849,0.878788
43,0.447980,0.884688,0.589240,0.871212
44,0.455279,0.899811,0.591817,0.871212
45,0.435802,0.905482,0.591619,0.871212
46,0.438280,0.897921,0.592032,0.863636
47,0.460913,0.869565,0.584704,0.878788
48,0.467424,0.869565,0.580062,0.871212
49,0.440042,0.892250,0.581617,0.878788
50,0.450488,0.882798,0.589673,0.878788
51,0.449002,0.896030,0.582911,0.878788
52,0.472342,0.873346,0.586986,0.878788
53,0.456883,0.877127,0.582049,0.871212
54,0.447680,0.896030,0.579009,0.878788
55,0.429386,0.871456,0.589336,0.893939
56,0.433269,0.888469,0.575919,0.871212
57,0.416213,0.907372,0.580287,0.878788
58,0.424369,0.886578,0.571298,0.863636
59,0.433359,0.894140,0.576606,0.863636
60,0.462333,0.896030,0.578415,0.878788
61,0.443468,0.888469,0.575586,0.878788
62,0.426914,0.888469,0.570012,0.878788
63,0.404292,0.901701,0.573755,0.871212
64,0.430078,0.892250,0.569269,0.871212
65,0.419292,0.896030,0.561680,0.863636
66,0.415123,0.882798,0.563989,0.878788
67,0.395825,0.896030,0.561175,0.871212
68,0.393541,0.894140,0.563102,0.878788
69,0.413546,0.899811,0.559136,0.886364
70,0.402497,0.903592,0.566512,0.893939
71,0.411922,0.894140,0.557609,0.878788
72,0.414936,0.896030,0.557673,0.878788
73,0.373832,0.909263,0.565524,0.871212
74,0.389572,0.892250,0.564649,0.886364
75,0.383438,0.888469,0.561096,0.901515
76,0.422320,0.897921,0.557427,0.878788
77,0.408839,0.899811,0.557340,0.886364
78,0.401157,0.907372,0.560448,0.893939
79,0.363072,0.916824,0.557775,0.893939
80,0.396800,0.901701,0.554578,0.893939
81,0.376400,0.905482,0.559618,0.886364
82,0.386776,0.907372,0.563688,0.893939
83,0.375294,0.905482,0.555213,0.893939
84,0.403819,0.894140,0.566165,0.901515
85,0.385254,0.911153,0.555080,0.893939
86,0.387414,0.911153,0.557999,0.893939
87,0.385726,0.905482,0.553852,0.878788
88,0.368651,0.899811,0.544970,0.886364
89,0.382188,0.909263,0.548131,0.893939
90,0.352800,0.907372,0.554889,0.893939
91,0.379600,0.886578,0.550821,0.886364
92,0.353191,0.928166,0.544559,0.893939
93,0.354274,0.918715,0.546960,0.893939
94,0.360876,0.907372,0.545131,0.893939
95,0.369695,0.914934,0.550302,0.893939
96,0.342180,0.914934,0.555700,0.893939
97,0.372807,0.914934,0.545243,0.893939
98,0.354881,0.905482,0.547893,0.893939
99,0.341170,0.914934,0.547700,0.893939
