epoch,train_loss,train_acc,val_loss,val_acc
1,1.010454,0.580340,2.679029,0.659091
2,0.710246,0.778828,1.595957,0.772727
3,0.455228,0.790170,0.796121,0.863636
4,0.359066,0.913043,0.598706,0.863636
5,0.284012,0.905482,0.682368,0.825758
6,0.261768,0.884688,0.760878,0.787879
7,0.166713,0.937618,0.533003,0.810606
8,0.126765,0.965974,0.724953,0.916667
9,0.093424,0.977316,0.558291,0.924242
10,0.062956,0.979206,0.581952,0.878788
11,0.075681,0.988658,0.889364,0.606061
12,0.191104,0.971645,0.780503,0.803030
13,0.195326,0.952741,0.594019,0.803030
14,0.155710,0.928166,0.885970,0.893939
15,0.098590,0.977316,0.702135,0.742424
16,0.078757,0.969754,0.531192,0.909091
17,0.126242,0.956522,1.398983,0.757576
18,0.098318,0.954631,2.798145,0.833333
19,0.051437,0.982987,1.379197,0.878788
20,0.051485,0.986767,0.630939,0.916667
21,0.100985,0.941399,1.595000,0.840909
22,0.109201,0.950851,1.407668,0.863636
23,0.107069,0.984877,1.648194,0.757576
24,0.094732,0.973535,0.941168,0.484848
25,0.147496,0.914934,0.660958,0.727273
26,0.128510,0.979206,0.793748,0.636364
27,0.153615,0.924386,0.899608,0.651515
28,0.134199,0.956522,2.625507,0.537879
29,0.159375,0.962193,1.576172,0.810606
30,0.168025,0.967864,0.845195,0.863636
31,0.172583,0.937618,1.744582,0.386364
32,0.076789,0.969754,0.874467,0.893939
33,0.052664,0.990548,1.375031,0.871212
34,0.044741,0.988658,0.964563,0.893939
35,0.024899,0.990548,0.852188,0.856061
36,0.016498,0.998110,0.879554,0.893939
37,0.010967,1.000000,0.823745,0.909091
38,0.007271,1.000000,0.792703,0.893939
39,0.006520,1.000000,0.787775,0.909091
40,0.003768,1.000000,0.821961,0.901515
41,0.002904,1.000000,0.883749,0.901515
42,0.003031,1.000000,0.977805,0.916667
43,0.003171,1.000000,1.111668,0.909091
44,0.002856,1.000000,1.047162,0.909091
45,0.001686,1.000000,0.996551,0.901515
46,0.001402,1.000000,0.990575,0.893939
47,0.001997,1.000000,0.967755,0.909091
48,0.001810,1.000000,0.954596,0.909091
49,0.001151,1.000000,1.023913,0.909091
50,0.001391,1.000000,1.039723,0.909091
51,0.000766,1.000000,1.051729,0.909091
52,0.000965,1.000000,1.077432,0.909091
53,0.000961,1.000000,1.088967,0.909091
54,0.000701,1.000000,1.120593,0.909091
55,0.000799,1.000000,1.146001,0.909091
56,0.001351,1.000000,1.137912,0.909091
57,0.000967,1.000000,1.088956,0.916667
58,0.001213,1.000000,1.095579,0.916667
59,0.000579,1.000000,1.128533,0.916667
60,0.000729,1.000000,1.109464,0.916667
61,0.000620,1.000000,1.128156,0.909091
62,0.000549,1.000000,1.146805,0.909091
63,0.000756,1.000000,1.103638,0.916667
64,0.000412,1.000000,1.128836,0.916667
65,0.000999,1.000000,1.119998,0.916667
66,0.000994,1.000000,1.163631,0.924242
67,0.001017,1.000000,1.116734,0.916667
68,0.000593,1.000000,1.089803,0.909091
69,0.001005,1.000000,1.077520,0.916667
70,0.000719,1.000000,1.148008,0.909091
71,0.000789,1.000000,1.021356,0.916667
72,0.000443,1.000000,1.007650,0.924242
73,0.001418,1.000000,1.136162,0.916667
74,0.000471,1.000000,1.753845,0.886364
75,0.001270,1.000000,1.618539,0.878788
76,0.001049,1.000000,1.282149,0.893939
77,0.000684,1.000000,1.150331,0.901515
78,0.000433,1.000000,1.157725,0.901515
79,0.000493,1.000000,1.114642,0.909091
80,0.000507,1.000000,1.187169,0.909091
81,0.001249,1.000000,1.188224,0.901515
82,0.001235,0.998110,1.129126,0.909091
83,0.000429,1.000000,1.063315,0.924242
84,0.001159,1.000000,1.207987,0.909091
85,0.000528,1.000000,1.494830,0.909091
86,0.001691,1.000000,1.434257,0.909091
87,0.001306,1.000000,1.157440,0.909091
88,0.006602,0.998110,1.588129,0.757576
89,0.233683,0.911153,1.752731,0.727273
90,0.176237,0.933837,1.950961,0.863636
91,0.150980,0.950851,1.706045,0.431818
92,0.199157,0.971645,2.669341,0.598485
93,0.221118,0.903592,3.877929,0.340909
94,0.232375,0.913043,3.197078,0.409091
95,0.229571,0.888469,0.737493,0.840909
96,0.177788,0.960302,0.848935,0.765152
97,0.114262,0.962193,1.234775,0.878788
98,0.067038,0.984877,1.158337,0.886364
99,0.085247,0.982987,1.100635,0.886364
100,0.050860,0.975425,1.599430,0.863636
