epoch,train_loss,train_acc,val_loss,val_acc
1,1.373944,0.529301,2.008454,0.734848
2,0.792503,0.803403,1.668681,0.780303
3,0.616840,0.805293,0.956022,0.803030
4,0.498878,0.814745,0.673370,0.704545
5,0.417018,0.869565,0.637779,0.825758
6,0.339193,0.901701,1.171177,0.568182
7,0.266001,0.873346,0.487307,0.871212
8,0.195367,0.948960,0.523197,0.833333
9,0.177214,0.956522,0.614936,0.787879
10,0.118505,0.948960,0.522522,0.878788
11,0.149846,0.967864,0.510073,0.871212
12,0.111203,0.967864,0.567552,0.886364
13,0.166639,0.967864,1.001671,0.515152
14,0.184860,0.964083,2.300274,0.280303
15,0.192625,0.965974,0.822466,0.537879
16,0.123160,0.937618,0.491922,0.916667
17,0.197795,0.916824,0.808928,0.659091
18,0.263324,0.909263,1.412003,0.886364
19,0.287582,0.869565,0.814556,0.886364
20,0.261961,0.903592,1.045874,0.484848
21,0.167717,0.948960,0.483228,0.901515
22,0.113459,0.967864,1.062559,0.886364
23,0.167422,0.952741,1.348311,0.787879
24,0.346799,0.837429,1.009505,0.795455
25,0.218761,0.907372,0.880036,0.818182
26,0.214343,0.920605,1.808185,0.598485
27,0.157122,0.914934,0.762121,0.856061
28,0.074710,0.975425,0.779266,0.863636
29,0.063189,0.975425,1.228612,0.500000
30,0.063107,0.965974,0.625981,0.871212
