epoch,train_loss,train_acc,val_loss,val_acc
1,1.110923,0.497164,1.559032,0.742424
2,0.704408,0.716446,1.112040,0.780303
3,0.586793,0.814745,0.848279,0.863636
4,0.515381,0.843100,0.649045,0.886364
5,0.436543,0.850662,0.664572,0.803030
6,0.368833,0.894140,0.663392,0.757576
7,0.393948,0.844991,0.601550,0.825758
8,0.306521,0.911153,0.603492,0.803030
9,0.245904,0.922495,0.616880,0.818182
10,0.222533,0.922495,0.614419,0.772727
11,0.210528,0.920605,0.545810,0.878788
