epoch,train_loss,train_acc,val_loss,val_acc
1,1.353175,0.217391,1.173486,0.219697
2,1.302127,0.228733,1.169323,0.189394
3,1.276589,0.230624,1.142368,0.212121
4,1.241966,0.264650,1.109808,0.280303
5,1.118825,0.325142,1.079739,0.280303
6,1.127477,0.311909,1.063494,0.325758
7,1.077407,0.357278,1.043557,0.469697
8,1.086923,0.374291,1.016808,0.537879
9,1.059745,0.406427,1.004470,0.568182
10,1.027213,0.451796,0.983710,0.659091
11,0.996396,0.478261,0.967215,0.712121
12,0.942413,0.529301,0.975345,0.651515
13,0.984239,0.512287,0.947157,0.704545
14,0.951288,0.574669,0.945333,0.772727
15,0.929639,0.576560,0.939205,0.712121
16,0.920666,0.614367,0.921241,0.780303
17,0.887116,0.625709,0.930969,0.757576
18,0.906198,0.644612,0.907144,0.803030
19,0.896698,0.593573,0.905062,0.833333
20,0.840991,0.663516,0.901447,0.803030
21,0.885853,0.663516,0.875072,0.780303
22,0.830130,0.633270,0.884986,0.772727
23,0.808862,0.703214,0.859173,0.795455
24,0.828849,0.680529,0.858170,0.757576
25,0.816785,0.650284,0.852045,0.787879
26,0.824082,0.678639,0.836283,0.818182
27,0.795521,0.710775,0.836656,0.757576
28,0.816637,0.708885,0.827378,0.840909
29,0.789306,0.729679,0.816006,0.833333
30,0.767824,0.720227,0.802105,0.818182
31,0.772608,0.693762,0.804043,0.840909
32,0.774143,0.724008,0.793984,0.848485
33,0.778316,0.756144,0.799664,0.818182
34,0.768140,0.727788,0.793249,0.818182
35,0.725218,0.742911,0.783035,0.848485
36,0.795363,0.731569,0.764610,0.840909
37,0.734376,0.746692,0.763763,0.856061
38,0.732392,0.750473,0.777122,0.840909
39,0.710442,0.756144,0.752121,0.848485
40,0.772917,0.741021,0.737126,0.848485
41,0.750651,0.750473,0.750837,0.818182
42,0.691319,0.765595,0.793542,0.878788
43,0.672930,0.756144,0.743084,0.848485
44,0.741959,0.739130,0.747884,0.848485
45,0.734079,0.765595,0.755220,0.863636
46,0.699970,0.767486,0.724493,0.856061
47,0.679753,0.773157,0.740499,0.848485
48,0.717381,0.765595,0.720106,0.856061
49,0.696415,0.759924,0.712676,0.840909
50,0.695673,0.769376,0.761733,0.871212
51,0.686487,0.737240,0.743650,0.871212
52,0.695759,0.773157,0.716368,0.840909
53,0.722689,0.761815,0.693258,0.833333
54,0.703489,0.752363,0.703958,0.833333
55,0.659842,0.799622,0.711541,0.863636
56,0.684276,0.797732,0.706124,0.856061
57,0.686522,0.792060,0.730451,0.871212
58,0.636503,0.786389,0.694245,0.863636
59,0.652814,0.792060,0.703602,0.848485
60,0.644430,0.797732,0.695368,0.856061
