epoch,train_loss,train_acc,val_loss,val_acc
1,1.218320,0.514178,1.135419,0.727273
2,0.922151,0.525520,1.170638,0.757576
3,0.784383,0.756144,1.065252,0.787879
4,0.695799,0.758034,0.823602,0.863636
5,0.660589,0.750473,0.843019,0.863636
6,0.621985,0.795841,0.902540,0.795455
7,0.555848,0.837429,0.835733,0.765152
8,0.562204,0.839319,0.800737,0.696970
9,0.514685,0.841210,0.768061,0.863636
10,0.506846,0.882798,0.731771,0.863636
11,0.464220,0.869565,0.721688,0.833333
12,0.486479,0.854442,0.668152,0.803030
13,0.417612,0.879017,0.649929,0.833333
14,0.433611,0.858223,0.788297,0.727273
15,0.399981,0.875236,0.645301,0.901515
16,0.382777,0.899811,0.657056,0.818182
17,0.345865,0.905482,0.692045,0.886364
18,0.363180,0.909263,0.598460,0.886364
19,0.343749,0.886578,0.574836,0.818182
20,0.307227,0.907372,0.646300,0.893939
21,0.298130,0.911153,0.656220,0.863636
22,0.288305,0.924386,0.737389,0.810606
23,0.293444,0.894140,0.626263,0.863636
24,0.262899,0.924386,0.570333,0.893939
25,0.269458,0.905482,0.517558,0.909091
26,0.254721,0.931947,0.698917,0.916667
27,0.264680,0.943289,0.569982,0.840909
28,0.226053,0.916824,0.529954,0.893939
29,0.231650,0.937618,0.602991,0.871212
30,0.212982,0.914934,0.496107,0.924242
31,0.209159,0.922495,0.527013,0.893939
32,0.219347,0.930057,0.514933,0.878788
33,0.201908,0.928166,0.490299,0.893939
34,0.220993,0.941399,0.674432,0.818182
35,0.192548,0.918715,0.640198,0.810606
36,0.210167,0.928166,0.531746,0.931818
37,0.178532,0.954631,0.644605,0.909091
38,0.148710,0.965974,0.611294,0.901515
39,0.174296,0.952741,0.666918,0.780303
40,0.179645,0.945180,0.521523,0.886364
41,0.180371,0.928166,0.460965,0.924242
42,0.132691,0.956522,0.532202,0.893939
43,0.183726,0.941399,0.720941,0.757576
44,0.184465,0.916824,0.584083,0.863636
45,0.114923,0.954631,0.475377,0.901515
46,0.146564,0.960302,0.644988,0.787879
47,0.155620,0.920605,0.507108,0.886364
48,0.139466,0.954631,0.476066,0.901515
49,0.133271,0.935728,0.553852,0.848485
50,0.118267,0.956522,0.561219,0.931818
51,0.130347,0.939509,0.630762,0.924242
52,0.121737,0.939509,0.481697,0.924242
53,0.108953,0.979206,0.501013,0.893939
54,0.116820,0.958412,0.609312,0.893939
55,0.093160,0.965974,0.586756,0.878788
56,0.099378,0.967864,0.532147,0.893939
57,0.095044,0.965974,0.476628,0.909091
58,0.089638,0.971645,0.423745,0.893939
59,0.099908,0.969754,0.487480,0.909091
60,0.096965,0.964083,0.571012,0.909091
61,0.075165,0.975425,0.799326,0.916667
62,0.080710,0.977316,0.594071,0.901515
63,0.080006,0.979206,0.642367,0.916667
64,0.090303,0.967864,0.548560,0.901515
65,0.079588,0.969754,0.581771,0.909091
66,0.095481,0.964083,0.872699,0.772727
67,0.078032,0.952741,0.551277,0.931818
68,0.055505,0.988658,0.560809,0.931818
69,0.052398,0.984877,0.577547,0.931818
70,0.057624,0.982987,0.571834,0.909091
71,0.055378,0.984877,0.645298,0.901515
72,0.060401,0.977316,0.777668,0.818182
73,0.053030,0.975425,0.592151,0.886364
74,0.042794,0.988658,0.562623,0.886364
75,0.052392,0.982987,0.571279,0.886364
76,0.052859,0.979206,0.755080,0.916667
77,0.049902,0.984877,0.523552,0.893939
78,0.059741,0.973535,0.735736,0.909091
79,0.061112,0.986767,0.584938,0.909091
80,0.060494,0.979206,0.762200,0.893939
81,0.068928,0.975425,0.754374,0.840909
82,0.046340,0.982987,0.655261,0.909091
83,0.057087,0.979206,0.603095,0.893939
84,0.051995,0.973535,0.741224,0.916667
85,0.050055,0.988658,0.632439,0.856061
86,0.123594,0.967864,0.699743,0.931818
87,0.060601,0.975425,0.576522,0.863636
88,0.078663,0.965974,0.601491,0.924242
89,0.054146,0.984877,0.672991,0.924242
90,0.037515,0.982987,0.702462,0.886364
91,0.044782,0.984877,0.451902,0.916667
92,0.038473,0.994329,0.388573,0.916667
93,0.037633,0.990548,0.592336,0.886364
94,0.041026,0.986767,0.833265,0.916667
95,0.046095,0.982987,0.650062,0.742424
96,0.031233,0.992439,0.895534,0.909091
97,0.061571,0.979206,0.543009,0.886364
98,0.042803,0.975425,0.641748,0.931818
99,0.025560,0.998110,0.448384,0.901515
100,0.028536,0.990548,0.511218,0.878788
