epoch,train_loss,train_acc,val_loss,val_acc
1,2.203545,0.090737,1.944084,0.068182
2,1.878089,0.115312,1.900971,0.068182
3,1.924505,0.117202,1.798823,0.068182
4,1.762334,0.103970,1.695752,0.068182
5,1.684650,0.130435,1.582748,0.068182
6,1.639272,0.132325,1.534185,0.068182
7,1.579755,0.177694,1.410820,0.068182
8,1.474025,0.153119,1.320809,0.068182
9,1.360323,0.198488,1.294219,0.068182
10,1.317395,0.202268,1.241574,0.068182
11,1.314389,0.226843,1.165223,0.090909
12,1.259092,0.238185,1.135380,0.090909
13,1.277072,0.274102,1.109789,0.106061
14,1.240239,0.277883,1.073995,0.106061
15,1.237436,0.308129,1.046486,0.151515
16,1.104122,0.313800,1.019938,0.143939
17,1.109204,0.379962,1.016500,0.151515
18,1.141706,0.385633,0.986139,0.310606
19,1.111283,0.379962,0.943742,0.416667
20,1.009135,0.412098,0.937440,0.401515
21,1.019358,0.448015,0.900711,0.446970
22,1.016105,0.461248,0.880898,0.500000
23,1.036844,0.472590,0.855461,0.628788
24,0.879678,0.546314,0.863722,0.606061
25,0.980838,0.476371,0.841157,0.719697
26,0.946541,0.529301,0.884390,0.750000
27,0.940624,0.521739,0.873083,0.787879
28,0.926126,0.550095,0.817321,0.795455
29,0.939245,0.542533,0.790583,0.803030
30,0.842665,0.601134,0.798060,0.712121
31,0.873336,0.589792,0.766470,0.803030
32,0.908176,0.610586,0.797293,0.780303
33,0.881113,0.606805,0.772797,0.803030
34,0.838458,0.646503,0.755434,0.840909
35,0.882019,0.652174,0.724664,0.840909
36,0.845823,0.648393,0.750212,0.856061
37,0.804869,0.684310,0.723176,0.848485
38,0.828716,0.676749,0.719451,0.833333
39,0.867588,0.669187,0.701411,0.863636
40,0.798740,0.669187,0.727856,0.848485
41,0.762367,0.703214,0.714756,0.878788
42,0.795922,0.731569,0.709304,0.848485
43,0.745872,0.708885,0.707973,0.878788
44,0.785182,0.729679,0.697202,0.848485
45,0.739789,0.682420,0.693989,0.863636
46,0.722042,0.701323,0.706649,0.871212
47,0.746730,0.737240,0.672099,0.856061
48,0.787865,0.716446,0.678664,0.856061
49,0.745550,0.729679,0.683727,0.863636
50,0.722093,0.727788,0.659407,0.856061
51,0.705956,0.731569,0.667126,0.871212
52,0.696229,0.769376,0.692123,0.848485
53,0.731267,0.748582,0.664423,0.848485
54,0.726845,0.739130,0.694161,0.863636
55,0.753036,0.756144,0.660231,0.856061
56,0.668013,0.771267,0.663994,0.871212
57,0.697744,0.763705,0.666467,0.871212
