epoch,train_loss,train_acc,val_loss,val_acc
1,1.104846,0.633270,2.143371,0.727273
2,0.691529,0.672968,1.290859,0.818182
3,0.550920,0.846881,0.728058,0.886364
4,0.447201,0.818526,0.759777,0.893939
5,0.325248,0.903592,0.506937,0.886364
6,0.234684,0.928166,0.631389,0.500000
7,0.190402,0.948960,0.463185,0.818182
8,0.130197,0.956522,0.556003,0.856061
9,0.111348,0.958412,0.659949,0.924242
10,0.086236,0.981096,0.455734,0.901515
11,0.084040,0.969754,0.662501,0.893939
12,0.103648,0.967864,0.494371,0.719697
13,0.079792,0.990548,0.770844,0.924242
14,0.066799,0.975425,0.716876,0.803030
15,0.068248,0.973535,0.755340,0.689394
16,0.046942,0.992439,0.582579,0.901515
17,0.053062,0.975425,0.560742,0.924242
18,0.039401,0.986767,0.921882,0.492424
19,0.075848,0.947070,0.826917,0.931818
20,0.105821,0.960302,2.120053,0.515152
21,0.201338,0.930057,1.199130,0.840909
22,0.139133,0.948960,1.266731,0.590909
23,0.103062,0.958412,0.630754,0.856061
24,0.182413,0.960302,1.629299,0.439394
25,0.162343,0.973535,1.295453,0.507576
26,0.157006,0.971645,0.926159,0.818182
27,0.207518,0.909263,0.824115,0.666667
28,0.085118,0.975425,0.963177,0.878788
29,0.101143,0.992439,1.082583,0.893939
30,0.050929,0.988658,0.556507,0.712121
31,0.039561,0.988658,0.414553,0.916667
32,0.028678,0.994329,0.658708,0.924242
33,0.014602,0.994329,0.701046,0.931818
34,0.021309,1.000000,0.672898,0.916667
35,0.029568,0.996219,0.680095,0.939394
36,0.027709,0.996219,0.651269,0.939394
37,0.026944,0.986767,0.861481,0.909091
38,0.030245,0.988658,0.980604,0.909091
39,0.016551,1.000000,0.828644,0.810606
40,0.013325,0.996219,0.812485,0.901515
41,0.005755,1.000000,0.636466,0.924242
42,0.005588,0.998110,0.635133,0.939394
43,0.005578,0.998110,0.707738,0.924242
44,0.002797,1.000000,0.698975,0.924242
45,0.001881,1.000000,0.639847,0.924242
46,0.001832,1.000000,0.603704,0.931818
47,0.001684,1.000000,0.654454,0.924242
48,0.000687,1.000000,0.642188,0.924242
49,0.000960,1.000000,0.663633,0.924242
50,0.000844,1.000000,0.615563,0.924242
51,0.000568,1.000000,0.604628,0.924242
52,0.001093,1.000000,0.618897,0.924242
53,0.000970,1.000000,0.619143,0.924242
54,0.000640,1.000000,0.634146,0.924242
55,0.000747,1.000000,0.660935,0.924242
56,0.000895,1.000000,0.664285,0.924242
57,0.000567,1.000000,0.692754,0.924242
58,0.000635,1.000000,0.693889,0.924242
59,0.000747,1.000000,0.764856,0.924242
60,0.000426,1.000000,0.744943,0.924242
61,0.000683,1.000000,0.731406,0.924242
62,0.000714,1.000000,0.754487,0.924242
63,0.001039,1.000000,0.641899,0.924242
64,0.007980,0.998110,0.780170,0.916667
65,0.130848,0.982987,3.928124,0.818182
66,0.145002,0.943289,1.935992,0.833333
67,0.180521,0.931947,8.742341,0.272727
68,0.288093,0.935728,1.287122,0.909091
69,0.148204,0.935728,2.673568,0.462121
70,0.096937,0.947070,1.515472,0.545455
71,0.047124,0.992439,0.932746,0.583333
72,0.030065,0.986767,0.872048,0.545455
73,0.017286,0.990548,0.459604,0.924242
74,0.007192,1.000000,0.557183,0.931818
75,0.008898,1.000000,0.571744,0.931818
76,0.003936,1.000000,0.591830,0.939394
77,0.006100,0.996219,0.513150,0.939394
78,0.022052,0.996219,0.962157,0.651515
79,0.234468,0.863894,2.279811,0.628788
80,0.158705,0.924386,3.395885,0.696970
81,0.230967,0.954631,1.781898,0.462121
82,0.225894,0.905482,0.765134,0.689394
83,0.136566,0.948960,1.026198,0.681818
84,0.150664,0.977316,0.890573,0.727273
85,0.065381,0.979206,0.872303,0.606061
86,0.040478,0.986767,0.629972,0.863636
87,0.026388,0.996219,0.697846,0.939394
88,0.017921,0.990548,0.777349,0.939394
89,0.026611,0.992439,0.759493,0.780303
90,0.077232,0.992439,1.271142,0.878788
91,0.015998,1.000000,1.825900,0.863636
92,0.046636,0.994329,1.022101,0.924242
93,0.015116,0.996219,0.799252,0.909091
94,0.054383,0.992439,0.887635,0.916667
95,0.018124,0.981096,0.436617,0.962121
96,0.009884,0.996219,0.479001,0.901515
97,0.007112,0.998110,0.594496,0.939394
98,0.005430,1.000000,0.697609,0.939394
99,0.001423,1.000000,0.785004,0.939394
100,0.001790,1.000000,0.790278,0.931818
