epoch,train_loss,train_acc,val_loss,val_acc
1,1.207114,0.429112,1.705256,0.666667
2,0.999408,0.567108,1.340622,0.757576
3,0.880605,0.654064,1.066548,0.803030
4,0.820455,0.703214,0.913642,0.810606
5,0.750984,0.763705,0.846690,0.825758
6,0.678097,0.790170,0.808154,0.856061
7,0.652123,0.816635,0.780292,0.871212
8,0.705925,0.780718,0.760906,0.871212
9,0.666864,0.831758,0.755471,0.893939
10,0.622939,0.805293,0.743882,0.886364
11,0.613392,0.833648,0.743354,0.878788
12,0.626722,0.824197,0.733354,0.878788
13,0.641669,0.805293,0.729072,0.878788
14,0.617377,0.829868,0.721325,0.886364
15,0.640256,0.803403,0.722801,0.878788
16,0.591858,0.839319,0.723694,0.878788
17,0.607396,0.822306,0.716705,0.871212
18,0.594324,0.839319,0.714135,0.871212
19,0.615588,0.829868,0.711754,0.886364
20,0.579277,0.852552,0.708628,0.878788
21,0.601578,0.814745,0.713831,0.886364
22,0.576863,0.824197,0.705842,0.886364
23,0.577420,0.856333,0.703938,0.886364
24,0.556767,0.843100,0.705234,0.886364
25,0.577374,0.833648,0.702189,0.886364
26,0.589168,0.818526,0.700247,0.886364
27,0.589960,0.858223,0.705973,0.886364
28,0.589230,0.841210,0.700756,0.886364
29,0.577203,0.827977,0.699086,0.893939
30,0.532329,0.862004,0.698104,0.886364
31,0.547883,0.850662,0.692893,0.893939
32,0.564095,0.850662,0.691676,0.893939
33,0.578587,0.818526,0.694222,0.893939
34,0.537458,0.839319,0.688986,0.893939
35,0.547910,0.862004,0.685042,0.893939
36,0.572689,0.846881,0.688731,0.886364
37,0.566349,0.850662,0.689265,0.886364
38,0.550577,0.839319,0.684400,0.886364
39,0.558543,0.835539,0.681722,0.886364
40,0.530775,0.848771,0.683200,0.886364
41,0.532475,0.863894,0.684029,0.886364
42,0.547751,0.858223,0.682957,0.893939
43,0.542621,0.841210,0.682536,0.878788
44,0.561039,0.846881,0.677657,0.886364
45,0.475739,0.877127,0.676216,0.886364
46,0.526582,0.852552,0.672937,0.886364
47,0.554497,0.841210,0.672406,0.886364
48,0.533226,0.816635,0.671926,0.886364
49,0.561786,0.841210,0.670214,0.886364
50,0.478195,0.867675,0.668648,0.886364
51,0.514758,0.863894,0.661868,0.886364
52,0.524440,0.867675,0.665082,0.886364
53,0.512133,0.858223,0.662176,0.886364
54,0.491217,0.858223,0.662462,0.886364
55,0.507709,0.843100,0.661649,0.886364
56,0.520484,0.846881,0.657861,0.878788
57,0.504959,0.871456,0.660188,0.886364
58,0.490129,0.871456,0.658350,0.886364
59,0.500567,0.848771,0.653771,0.886364
60,0.512942,0.867675,0.651674,0.886364
61,0.496370,0.862004,0.647678,0.878788
62,0.510436,0.856333,0.645766,0.878788
63,0.490832,0.863894,0.649801,0.886364
64,0.487040,0.863894,0.648755,0.878788
65,0.490393,0.854442,0.647239,0.878788
66,0.492376,0.856333,0.649331,0.886364
67,0.518736,0.871456,0.653832,0.886364
68,0.524274,0.848771,0.652544,0.886364
69,0.454869,0.873346,0.653036,0.886364
