epoch,train_loss,train_acc,val_loss,val_acc
1,1.093954,0.436673,1.259385,0.727273
2,0.725256,0.667297,1.220145,0.757576
3,0.614540,0.835539,0.868284,0.848485
4,0.527760,0.875236,0.792154,0.787879
5,0.440373,0.862004,0.652725,0.818182
6,0.390296,0.875236,0.577722,0.818182
7,0.337565,0.901701,0.560007,0.795455
8,0.322598,0.920605,0.584300,0.825758
9,0.297182,0.913043,0.560228,0.825758
10,0.256318,0.937618,0.497850,0.886364
11,0.225426,0.935728,0.563897,0.863636
12,0.207965,0.931947,0.521506,0.924242
13,0.209608,0.941399,0.495965,0.878788
14,0.198678,0.947070,0.463462,0.909091
15,0.201111,0.941399,0.552639,0.833333
16,0.146034,0.952741,0.446414,0.931818
17,0.152135,0.969754,0.456370,0.931818
18,0.150203,0.952741,0.448011,0.924242
19,0.136392,0.965974,0.433689,0.916667
20,0.108829,0.971645,0.618193,0.833333
21,0.101838,0.979206,0.514004,0.916667
22,0.084767,0.986767,0.502025,0.931818
23,0.082774,0.981096,0.483240,0.916667
24,0.075782,0.979206,0.494878,0.931818
25,0.088851,0.981096,0.513530,0.939394
26,0.072459,0.986767,0.544047,0.931818
27,0.063353,0.990548,0.546878,0.924242
28,0.064220,0.984877,0.515048,0.916667
29,0.068978,0.984877,0.476159,0.931818
30,0.052916,0.994329,0.478228,0.939394
31,0.059128,0.990548,0.482167,0.924242
32,0.050023,0.998110,0.486729,0.931818
33,0.050981,0.992439,0.491062,0.931818
34,0.052573,0.994329,0.499715,0.931818
35,0.044036,1.000000,0.495982,0.931818
36,0.051304,1.000000,0.494095,0.924242
37,0.056041,0.992439,0.491739,0.924242
38,0.052920,0.998110,0.500902,0.924242
39,0.043325,0.994329,0.503100,0.924242
40,0.050111,0.996219,0.503027,0.924242
41,0.047260,0.992439,0.500209,0.924242
42,0.042783,0.992439,0.502477,0.931818
43,0.042904,0.994329,0.501848,0.931818
44,0.041979,0.998110,0.503041,0.931818
45,0.045379,0.998110,0.505510,0.931818
46,0.048398,0.996219,0.496256,0.924242
47,0.050564,0.990548,0.493021,0.924242
48,0.054590,0.994329,0.490125,0.924242
49,0.046763,0.996219,0.498642,0.924242
50,0.054932,0.986767,0.511626,0.931818
51,0.057265,0.994329,0.504290,0.931818
52,0.051198,0.992439,0.499836,0.931818
53,0.043729,0.990548,0.501194,0.924242
54,0.046402,0.996219,0.502227,0.924242
55,0.050357,0.992439,0.516227,0.931818
56,0.049993,0.992439,0.504057,0.931818
57,0.040268,0.996219,0.492463,0.924242
58,0.049819,0.992439,0.501234,0.931818
59,0.042180,0.996219,0.498429,0.931818
60,0.047493,0.996219,0.499090,0.931818
61,0.051016,0.992439,0.489449,0.924242
62,0.048706,0.994329,0.499401,0.931818
63,0.049400,0.992439,0.502534,0.931818
64,0.050654,0.996219,0.499870,0.931818
65,0.047845,0.992439,0.498889,0.931818
66,0.049382,0.992439,0.505048,0.931818
67,0.045537,0.996219,0.496164,0.931818
68,0.055123,0.986767,0.495856,0.924242
69,0.046618,0.996219,0.499206,0.924242
70,0.044811,0.992439,0.505192,0.924242
71,0.045161,0.990548,0.497461,0.931818
72,0.043908,0.994329,0.502748,0.924242
73,0.055856,0.994329,0.496421,0.924242
74,0.041528,1.000000,0.499194,0.931818
75,0.045540,0.994329,0.495057,0.924242
76,0.053726,0.990548,0.501322,0.931818
77,0.043652,0.988658,0.500794,0.931818
78,0.050902,0.994329,0.493784,0.924242
79,0.046313,0.994329,0.496832,0.924242
80,0.047243,0.994329,0.490691,0.924242
81,0.043069,0.996219,0.498133,0.924242
82,0.044646,0.996219,0.496504,0.924242
83,0.043478,0.994329,0.489034,0.924242
84,0.048956,0.992439,0.496200,0.931818
85,0.040740,0.998110,0.500737,0.931818
86,0.047597,0.988658,0.487483,0.924242
87,0.039290,0.994329,0.482267,0.924242
88,0.043458,0.994329,0.502436,0.931818
89,0.038433,0.996219,0.499431,0.924242
90,0.038435,0.992439,0.495433,0.931818
91,0.046286,0.992439,0.499876,0.931818
92,0.050054,0.996219,0.486113,0.924242
93,0.043651,0.992439,0.491322,0.924242
94,0.040987,0.996219,0.485078,0.924242
95,0.047668,0.994329,0.487127,0.924242
96,0.050457,0.996219,0.489276,0.924242
97,0.051942,0.990548,0.502682,0.924242
98,0.045195,0.998110,0.498107,0.924242
99,0.052947,0.992439,0.493742,0.924242
100,0.056025,0.994329,0.499138,0.931818
