epoch,train_loss,train_acc,val_loss,val_acc
1,1.735902,0.103970,1.402305,0.068182
2,1.194689,0.194707,1.095322,0.143939
3,0.982521,0.393195,0.896979,0.606061
4,0.879497,0.578450,0.787803,0.803030
5,0.784617,0.659735,0.748926,0.818182
6,0.750626,0.742911,0.719346,0.840909
7,0.679747,0.780718,0.693863,0.848485
8,0.668856,0.799622,0.672957,0.848485
9,0.632336,0.803403,0.675535,0.863636
10,0.668570,0.786389,0.653354,0.856061
11,0.616016,0.788280,0.644853,0.863636
12,0.609788,0.795841,0.638941,0.878788
13,0.615102,0.792060,0.632015,0.878788
14,0.593532,0.810964,0.623988,0.878788
15,0.566406,0.831758,0.630986,0.878788
16,0.584420,0.818526,0.625357,0.878788
17,0.599543,0.810964,0.618086,0.871212
18,0.541573,0.803403,0.618075,0.878788
19,0.596458,0.816635,0.619939,0.886364
20,0.597036,0.835539,0.626739,0.871212
21,0.557775,0.835539,0.621022,0.871212
22,0.576256,0.837429,0.623144,0.878788
23,0.558754,0.829868,0.611919,0.878788
24,0.622533,0.807183,0.611332,0.878788
25,0.557683,0.829868,0.607780,0.878788
26,0.596570,0.820416,0.610933,0.886364
27,0.581919,0.833648,0.601885,0.878788
28,0.593151,0.827977,0.596156,0.878788
29,0.568042,0.827977,0.602526,0.893939
30,0.570299,0.827977,0.591555,0.871212
31,0.531562,0.846881,0.596739,0.871212
32,0.528893,0.835539,0.595093,0.886364
33,0.559725,0.835539,0.605584,0.871212
34,0.541835,0.844991,0.604216,0.893939
35,0.532249,0.831758,0.595433,0.871212
36,0.613229,0.809074,0.595585,0.871212
37,0.549631,0.841210,0.590045,0.863636
38,0.539051,0.843100,0.591918,0.878788
39,0.536280,0.833648,0.596932,0.871212
40,0.524821,0.850662,0.590718,0.878788
41,0.525614,0.856333,0.587690,0.893939
42,0.583408,0.833648,0.588981,0.886364
43,0.591845,0.850662,0.573609,0.886364
44,0.529225,0.846881,0.582878,0.878788
45,0.526261,0.843100,0.584546,0.878788
46,0.521691,0.848771,0.577931,0.878788
47,0.499139,0.854442,0.576041,0.886364
48,0.509609,0.862004,0.578799,0.886364
49,0.555383,0.831758,0.586731,0.893939
50,0.544828,0.865784,0.581508,0.886364
