epoch,train_loss,train_acc,val_loss,val_acc
1,1.211195,0.429112,1.319193,0.757576
2,0.704697,0.837429,1.420519,0.810606
3,0.522383,0.852552,0.709601,0.848485
4,0.452097,0.863894,0.768781,0.750000
5,0.386467,0.884688,0.788663,0.712121
6,0.345920,0.931947,0.615407,0.750000
7,0.291861,0.924386,0.547714,0.787879
8,0.264420,0.924386,0.515507,0.840909
9,0.268179,0.924386,0.574618,0.886364
10,0.221296,0.937618,0.557467,0.863636
11,0.188045,0.943289,0.565275,0.833333
12,0.203643,0.931947,0.533181,0.848485
13,0.199954,0.952741,0.544072,0.856061
14,0.209061,0.939509,0.559699,0.848485
15,0.191860,0.941399,0.536939,0.856061
