epoch,train_loss,train_acc,val_loss,val_acc
1,1.220250,0.311909,1.285308,0.727273
2,0.856923,0.644612,1.079167,0.750000
3,0.769114,0.737240,0.948309,0.810606
4,0.696234,0.750473,0.920499,0.818182
5,0.610576,0.793951,0.829186,0.840909
6,0.575216,0.820416,0.681267,0.886364
7,0.572046,0.827977,0.702471,0.871212
8,0.544216,0.867675,0.745028,0.856061
9,0.487980,0.858223,0.703344,0.825758
10,0.460954,0.854442,0.667412,0.840909
11,0.478304,0.854442,0.717913,0.818182
12,0.421048,0.880907,0.662251,0.871212
13,0.414049,0.846881,0.733286,0.727273
14,0.403613,0.894140,0.584440,0.863636
15,0.405344,0.884688,0.605327,0.772727
16,0.357431,0.880907,0.673822,0.871212
17,0.325687,0.911153,0.668725,0.856061
18,0.355694,0.873346,0.718180,0.818182
19,0.342542,0.903592,0.571246,0.886364
20,0.316097,0.890359,0.690523,0.719697
21,0.321645,0.884688,0.566258,0.886364
22,0.280111,0.918715,0.591669,0.901515
23,0.284041,0.916824,0.640614,0.810606
24,0.253239,0.903592,0.586038,0.886364
25,0.226278,0.926276,0.586689,0.901515
26,0.255256,0.928166,0.572194,0.871212
27,0.242992,0.926276,0.562426,0.893939
28,0.231013,0.941399,0.547721,0.916667
29,0.221874,0.918715,0.600097,0.833333
30,0.212435,0.935728,0.576861,0.848485
31,0.204788,0.943289,0.542084,0.871212
32,0.224228,0.920605,0.535074,0.931818
33,0.216150,0.928166,0.481782,0.931818
34,0.173193,0.954631,0.529794,0.916667
35,0.188803,0.933837,0.668830,0.878788
36,0.163931,0.960302,0.801478,0.659091
37,0.180330,0.920605,0.528115,0.931818
38,0.191927,0.947070,0.617863,0.803030
39,0.145816,0.935728,0.622101,0.916667
40,0.148107,0.960302,0.707501,0.916667
41,0.163357,0.956522,0.551450,0.848485
42,0.170991,0.930057,0.520279,0.878788
43,0.153557,0.962193,0.792367,0.696970
44,0.143742,0.948960,0.552106,0.931818
45,0.129567,0.952741,0.609771,0.886364
46,0.119669,0.962193,0.578884,0.909091
47,0.119870,0.965974,0.663151,0.893939
48,0.113164,0.958412,0.532766,0.939394
49,0.120438,0.964083,0.515144,0.931818
50,0.097790,0.979206,0.481586,0.909091
