epoch,train_loss,train_acc,val_loss,val_acc
1,1.101096,0.442344,1.399733,0.742424
2,0.678707,0.739130,0.971434,0.818182
3,0.574656,0.848771,0.712814,0.871212
4,0.466191,0.888469,0.747797,0.712121
5,0.417205,0.829868,0.621617,0.772727
6,0.323240,0.892250,0.600272,0.818182
7,0.303854,0.905482,0.550193,0.848485
8,0.301956,0.913043,0.566806,0.795455
9,0.250273,0.926276,0.567392,0.871212
10,0.212594,0.939509,0.532393,0.848485
11,0.215562,0.935728,0.632640,0.878788
12,0.183791,0.954631,0.586350,0.871212
13,0.192042,0.939509,0.540152,0.893939
14,0.143994,0.954631,0.586310,0.909091
15,0.132759,0.948960,0.537148,0.901515
16,0.122625,0.977316,0.509446,0.901515
17,0.117717,0.975425,0.549968,0.901515
18,0.096798,0.981096,0.534992,0.901515
19,0.087172,0.977316,0.501350,0.916667
20,0.085899,0.975425,0.496800,0.924242
21,0.065937,0.984877,0.487958,0.916667
22,0.067432,0.990548,0.513089,0.901515
23,0.055497,0.994329,0.538290,0.901515
24,0.087476,0.982987,0.561732,0.916667
25,0.051418,0.996219,0.581051,0.909091
26,0.050350,0.992439,0.613309,0.909091
27,0.042551,0.990548,0.571919,0.901515
28,0.054748,0.990548,0.555095,0.901515
29,0.049185,0.998110,0.559853,0.909091
30,0.043999,0.994329,0.556623,0.901515
31,0.055053,0.994329,0.539416,0.901515
32,0.040485,0.996219,0.537977,0.909091
33,0.040162,0.998110,0.549822,0.901515
34,0.039380,0.990548,0.562646,0.901515
35,0.042102,0.998110,0.550167,0.909091
36,0.044826,0.996219,0.537727,0.916667
37,0.046335,0.990548,0.523494,0.909091
38,0.034506,1.000000,0.534423,0.916667
39,0.042155,0.992439,0.545054,0.916667
40,0.043305,0.996219,0.539972,0.916667
41,0.035873,0.998110,0.541221,0.916667
42,0.031844,0.996219,0.538736,0.916667
43,0.042216,0.994329,0.529451,0.909091
44,0.048124,0.992439,0.520375,0.909091
45,0.047377,0.994329,0.527842,0.909091
46,0.038465,0.994329,0.538151,0.916667
47,0.030084,0.998110,0.536253,0.909091
48,0.042060,0.992439,0.531294,0.901515
49,0.036025,0.996219,0.553016,0.916667
50,0.035851,0.998110,0.557510,0.916667
51,0.037960,0.996219,0.546916,0.916667
52,0.035503,0.998110,0.539711,0.909091
53,0.043632,0.996219,0.561923,0.909091
54,0.032418,0.996219,0.560406,0.916667
55,0.041585,0.988658,0.550906,0.909091
56,0.037767,0.998110,0.543665,0.916667
57,0.034930,0.996219,0.543200,0.916667
58,0.034725,0.996219,0.545895,0.916667
59,0.045100,0.996219,0.544732,0.916667
60,0.035944,0.996219,0.543772,0.909091
61,0.034942,0.996219,0.541240,0.916667
62,0.037678,0.998110,0.554431,0.916667
63,0.036574,0.998110,0.568414,0.916667
64,0.031565,0.998110,0.556307,0.916667
65,0.033808,0.996219,0.547077,0.916667
66,0.041449,0.998110,0.556926,0.916667
67,0.034864,0.996219,0.546770,0.916667
68,0.036159,0.988658,0.552424,0.916667
69,0.038124,0.996219,0.548169,0.916667
70,0.040357,1.000000,0.553736,0.909091
71,0.035647,0.998110,0.546551,0.916667
72,0.038134,0.998110,0.543971,0.916667
73,0.035406,0.996219,0.555597,0.916667
74,0.040384,0.998110,0.547358,0.916667
75,0.036940,0.998110,0.543608,0.909091
76,0.035151,0.998110,0.534078,0.909091
77,0.040208,0.998110,0.538784,0.909091
78,0.039710,0.994329,0.555071,0.916667
79,0.036259,0.998110,0.552013,0.916667
80,0.036393,0.996219,0.554016,0.916667
81,0.033890,0.994329,0.552213,0.916667
82,0.037768,0.996219,0.572003,0.916667
83,0.039338,0.994329,0.548628,0.916667
84,0.039142,0.998110,0.554296,0.916667
85,0.039827,0.996219,0.561744,0.916667
86,0.033390,0.998110,0.555352,0.916667
87,0.043030,0.990548,0.545968,0.916667
88,0.040458,0.990548,0.538943,0.909091
89,0.043372,0.996219,0.542751,0.916667
90,0.038156,0.998110,0.551993,0.916667
91,0.036946,0.994329,0.551116,0.916667
92,0.043479,0.998110,0.552607,0.916667
93,0.036960,0.998110,0.539060,0.916667
94,0.036441,0.996219,0.547225,0.909091
95,0.037079,0.996219,0.540729,0.916667
96,0.037379,1.000000,0.550793,0.916667
97,0.038861,0.996219,0.547188,0.909091
98,0.034338,0.998110,0.539054,0.916667
99,0.034917,0.998110,0.549700,0.909091
100,0.039209,1.000000,0.549154,0.916667
