epoch,train_loss,train_acc,val_loss,val_acc
1,1.087756,0.555766,1.159770,0.795455
2,0.681725,0.737240,0.711665,0.856061
3,0.518423,0.863894,0.595237,0.863636
4,0.440692,0.862004,0.533145,0.833333
5,0.302537,0.922495,0.515827,0.886364
6,0.284902,0.914934,0.494674,0.924242
7,0.204303,0.948960,0.558711,0.886364
8,0.204209,0.948960,0.535609,0.750000
9,0.144904,0.965974,0.457116,0.931818
10,0.101680,0.977316,0.550809,0.924242
11,0.102555,0.977316,0.426383,0.939394
12,0.073018,0.981096,0.515763,0.924242
13,0.057238,0.992439,0.561345,0.909091
14,0.070293,0.979206,0.468289,0.916667
15,0.051596,0.992439,0.526402,0.909091
16,0.048604,0.990548,0.444787,0.931818
17,0.049241,0.990548,0.594795,0.833333
18,0.034323,0.984877,0.686869,0.901515
19,0.021106,0.998110,0.637836,0.909091
20,0.018360,0.996219,0.601747,0.901515
21,0.014148,1.000000,0.573039,0.924242
22,0.018284,0.998110,0.629350,0.909091
23,0.011607,1.000000,0.608208,0.901515
24,0.010226,0.998110,0.720920,0.886364
25,0.014228,0.998110,0.719016,0.909091
26,0.010775,1.000000,0.590874,0.916667
27,0.007812,1.000000,0.621340,0.909091
28,0.007477,1.000000,0.607335,0.909091
29,0.008308,1.000000,0.583763,0.909091
30,0.004114,1.000000,0.582754,0.916667
