epoch,train_loss,train_acc,val_loss,val_acc
1,1.828308,0.113422,1.422475,0.068182
2,1.345766,0.213611,1.131844,0.151515
3,1.015646,0.381853,0.929807,0.454545
4,0.970702,0.536862,0.804148,0.772727
5,0.875045,0.621928,0.753188,0.825758
6,0.816647,0.648393,0.731801,0.848485
7,0.753853,0.691871,0.711356,0.833333
8,0.770762,0.676749,0.697713,0.840909
9,0.703277,0.742911,0.697153,0.840909
10,0.727905,0.718336,0.672502,0.840909
11,0.685496,0.714556,0.664518,0.848485
12,0.652717,0.775047,0.658254,0.856061
13,0.664933,0.746692,0.652328,0.863636
14,0.664949,0.752363,0.645366,0.856061
15,0.663711,0.759924,0.652952,0.863636
16,0.650313,0.780718,0.646595,0.863636
17,0.623094,0.776938,0.640885,0.871212
18,0.625922,0.750473,0.642102,0.863636
19,0.632196,0.797732,0.643937,0.878788
20,0.675804,0.786389,0.649283,0.863636
21,0.595150,0.797732,0.644385,0.856061
22,0.612812,0.792060,0.644661,0.863636
23,0.588385,0.799622,0.634855,0.871212
24,0.675907,0.775047,0.634434,0.878788
25,0.644447,0.784499,0.633525,0.871212
26,0.653529,0.788280,0.634551,0.871212
27,0.628050,0.793951,0.625574,0.871212
28,0.620278,0.778828,0.619325,0.878788
29,0.617788,0.784499,0.626938,0.886364
30,0.636616,0.795841,0.615727,0.863636
31,0.616947,0.793951,0.621442,0.871212
32,0.580208,0.797732,0.620325,0.878788
33,0.613095,0.814745,0.628565,0.871212
34,0.562243,0.822306,0.626592,0.871212
35,0.592490,0.805293,0.617060,0.863636
36,0.620181,0.788280,0.615514,0.878788
37,0.587620,0.827977,0.609647,0.863636
38,0.573046,0.820416,0.610921,0.878788
39,0.582693,0.795841,0.613260,0.863636
40,0.581498,0.835539,0.608286,0.878788
41,0.589444,0.839319,0.605945,0.886364
42,0.594769,0.820416,0.606181,0.886364
43,0.623798,0.814745,0.590711,0.878788
44,0.557281,0.814745,0.599936,0.871212
45,0.564264,0.833648,0.601758,0.871212
46,0.555938,0.831758,0.595912,0.871212
47,0.565315,0.829868,0.594758,0.871212
48,0.566965,0.827977,0.597589,0.878788
49,0.603295,0.818526,0.604417,0.886364
50,0.587306,0.809074,0.599807,0.886364
