epoch,train_loss,train_acc,val_loss,val_acc
1,1.238493,0.238185,1.036593,0.265152
2,1.018516,0.425331,0.989830,0.780303
3,0.944176,0.612476,0.920990,0.818182
4,0.852675,0.667297,0.881410,0.803030
5,0.799393,0.705104,0.827698,0.825758
6,0.729831,0.742911,0.792184,0.840909
7,0.753480,0.731569,0.783697,0.848485
8,0.701988,0.765595,0.769879,0.840909
9,0.682709,0.773157,0.759245,0.848485
10,0.636172,0.803403,0.746846,0.848485
11,0.679441,0.807183,0.738168,0.863636
12,0.618592,0.820416,0.720643,0.863636
13,0.689805,0.801512,0.714349,0.863636
14,0.642553,0.818526,0.707942,0.863636
15,0.620224,0.805293,0.703550,0.863636
16,0.615158,0.827977,0.703173,0.863636
17,0.620397,0.797732,0.697561,0.871212
18,0.626996,0.831758,0.697009,0.863636
19,0.601475,0.829868,0.695497,0.871212
20,0.611662,0.827977,0.689986,0.871212
21,0.613053,0.831758,0.690215,0.871212
22,0.631785,0.810964,0.692051,0.878788
23,0.606450,0.829868,0.689824,0.878788
24,0.583168,0.846881,0.692987,0.871212
25,0.627956,0.814745,0.692629,0.901515
26,0.619066,0.841210,0.688650,0.878788
27,0.589683,0.854442,0.692860,0.871212
28,0.625205,0.833648,0.688106,0.871212
29,0.563763,0.843100,0.681529,0.878788
30,0.584718,0.835539,0.676845,0.871212
31,0.576673,0.844991,0.677818,0.878788
32,0.592496,0.846881,0.678849,0.871212
33,0.559930,0.850662,0.675916,0.878788
34,0.587358,0.852552,0.673112,0.871212
35,0.555202,0.856333,0.679967,0.878788
36,0.597974,0.837429,0.682781,0.871212
37,0.520987,0.856333,0.674290,0.863636
38,0.545672,0.860113,0.676260,0.871212
39,0.574276,0.854442,0.673909,0.863636
40,0.560702,0.865784,0.675663,0.863636
41,0.562395,0.846881,0.672894,0.871212
42,0.560901,0.837429,0.672332,0.871212
43,0.581423,0.841210,0.670758,0.863636
44,0.556455,0.860113,0.667953,0.871212
45,0.545100,0.846881,0.667231,0.871212
46,0.550930,0.850662,0.660527,0.871212
47,0.563566,0.854442,0.654883,0.871212
48,0.533195,0.848771,0.656877,0.871212
49,0.559032,0.843100,0.658624,0.909091
50,0.512443,0.871456,0.654196,0.886364
51,0.556520,0.858223,0.653567,0.871212
52,0.545674,0.856333,0.651415,0.886364
53,0.539215,0.879017,0.648628,0.886364
54,0.527399,0.862004,0.647024,0.886364
55,0.541183,0.854442,0.645811,0.878788
56,0.531054,0.873346,0.646960,0.871212
57,0.532456,0.877127,0.647026,0.878788
58,0.531044,0.850662,0.642553,0.886364
59,0.528231,0.852552,0.640207,0.871212
60,0.536251,0.875236,0.641840,0.878788
61,0.496208,0.867675,0.642911,0.871212
62,0.516830,0.858223,0.640902,0.893939
63,0.549643,0.863894,0.640016,0.893939
64,0.524446,0.873346,0.639175,0.886364
65,0.509576,0.863894,0.634900,0.886364
66,0.484885,0.873346,0.641965,0.901515
67,0.513108,0.863894,0.640228,0.886364
68,0.513420,0.850662,0.636046,0.871212
69,0.503011,0.867675,0.632514,0.878788
70,0.515337,0.863894,0.631160,0.878788
71,0.497283,0.875236,0.629891,0.878788
72,0.500614,0.860113,0.628172,0.886364
73,0.507705,0.854442,0.627207,0.893939
74,0.492430,0.865784,0.630701,0.901515
75,0.470055,0.888469,0.626540,0.901515
76,0.516335,0.877127,0.623606,0.901515
77,0.466271,0.905482,0.626033,0.893939
78,0.496635,0.877127,0.629890,0.893939
79,0.484999,0.880907,0.629251,0.893939
80,0.457822,0.894140,0.619941,0.901515
81,0.489569,0.882798,0.616706,0.893939
82,0.451921,0.894140,0.621340,0.901515
83,0.486841,0.879017,0.619173,0.886364
84,0.499567,0.875236,0.614984,0.886364
85,0.464163,0.888469,0.615859,0.893939
86,0.468450,0.882798,0.615590,0.893939
87,0.469472,0.888469,0.611869,0.893939
88,0.484156,0.882798,0.609183,0.893939
89,0.482256,0.884688,0.608966,0.893939
90,0.464959,0.880907,0.613362,0.893939
91,0.471908,0.877127,0.610372,0.893939
92,0.448360,0.879017,0.612146,0.893939
93,0.445705,0.884688,0.610019,0.886364
94,0.430572,0.886578,0.614368,0.893939
95,0.480239,0.873346,0.612272,0.901515
96,0.447119,0.879017,0.612512,0.901515
