epoch,train_loss,train_acc,val_loss,val_acc
1,1.147583,0.421550,1.164022,0.742424
2,0.877401,0.635161,1.046834,0.765152
3,0.734643,0.725898,0.823195,0.840909
4,0.639809,0.786389,0.722571,0.856061
5,0.601895,0.835539,0.669457,0.863636
6,0.519179,0.833648,0.655240,0.856061
7,0.464798,0.860113,0.638997,0.856061
8,0.518925,0.863894,0.619072,0.840909
9,0.461920,0.843100,0.604842,0.848485
10,0.413591,0.888469,0.606745,0.856061
11,0.399413,0.879017,0.604186,0.856061
12,0.426557,0.869565,0.605807,0.871212
13,0.429631,0.879017,0.603577,0.863636
14,0.401215,0.888469,0.602512,0.871212
15,0.432957,0.873346,0.599753,0.871212
16,0.405665,0.879017,0.587439,0.871212
17,0.364630,0.897921,0.582390,0.871212
18,0.399413,0.897921,0.588466,0.863636
19,0.408558,0.894140,0.581881,0.863636
20,0.422758,0.880907,0.592432,0.856061
21,0.383630,0.897921,0.580143,0.848485
22,0.356252,0.896030,0.575491,0.840909
23,0.410190,0.877127,0.580140,0.863636
24,0.363838,0.882798,0.577975,0.863636
25,0.351372,0.909263,0.574692,0.863636
26,0.360625,0.914934,0.574244,0.863636
27,0.352193,0.907372,0.574417,0.863636
28,0.350160,0.905482,0.568911,0.863636
29,0.311789,0.926276,0.572018,0.856061
30,0.344253,0.899811,0.569647,0.863636
31,0.360917,0.905482,0.585789,0.848485
32,0.349684,0.909263,0.572931,0.863636
33,0.308646,0.922495,0.564295,0.863636
34,0.321635,0.905482,0.564278,0.863636
35,0.323613,0.911153,0.564669,0.856061
36,0.322480,0.918715,0.567981,0.863636
37,0.324347,0.916824,0.568818,0.863636
38,0.311446,0.924386,0.556677,0.848485
39,0.316087,0.918715,0.561584,0.856061
40,0.329155,0.913043,0.553766,0.863636
41,0.311917,0.935728,0.555855,0.863636
42,0.303452,0.928166,0.564115,0.871212
43,0.290799,0.911153,0.546164,0.863636
44,0.310510,0.909263,0.547155,0.863636
45,0.299761,0.930057,0.552945,0.863636
46,0.271628,0.911153,0.552911,0.863636
47,0.279464,0.931947,0.549401,0.863636
48,0.269215,0.939509,0.549828,0.863636
49,0.295806,0.928166,0.559889,0.871212
50,0.272516,0.928166,0.551898,0.863636
