epoch,train_loss,train_acc,val_loss,val_acc
1,1.658410,0.092628,1.353925,0.068182
2,1.082537,0.172023,1.042167,0.196970
3,0.887547,0.446125,0.849582,0.628788
4,0.743347,0.701323,0.753788,0.840909
5,0.670916,0.795841,0.713485,0.833333
6,0.613007,0.852552,0.680280,0.856061
7,0.597555,0.852552,0.651735,0.863636
8,0.599005,0.856333,0.636570,0.878788
9,0.556654,0.867675,0.632453,0.863636
10,0.565357,0.852552,0.610510,0.863636
11,0.509183,0.863894,0.605652,0.871212
12,0.528308,0.865784,0.601095,0.871212
13,0.506470,0.871456,0.592717,0.878788
14,0.490425,0.888469,0.586185,0.871212
15,0.476963,0.886578,0.590332,0.893939
16,0.477108,0.888469,0.583230,0.886364
17,0.493987,0.888469,0.575442,0.878788
18,0.466463,0.896030,0.576177,0.878788
19,0.512439,0.884688,0.576296,0.901515
20,0.485432,0.892250,0.583516,0.886364
21,0.495519,0.894140,0.577442,0.893939
22,0.467619,0.888469,0.582315,0.893939
23,0.471309,0.884688,0.571653,0.893939
24,0.474305,0.894140,0.571416,0.878788
25,0.516264,0.890359,0.569025,0.893939
26,0.497198,0.882798,0.574562,0.893939
27,0.476699,0.897921,0.567431,0.893939
28,0.500266,0.888469,0.560942,0.886364
29,0.446230,0.892250,0.566318,0.901515
30,0.481371,0.888469,0.554964,0.878788
31,0.451667,0.901701,0.559760,0.878788
32,0.465459,0.869565,0.557044,0.901515
33,0.462359,0.890359,0.568354,0.901515
34,0.458866,0.899811,0.568173,0.893939
35,0.441400,0.877127,0.561376,0.893939
36,0.477682,0.877127,0.563196,0.893939
37,0.452972,0.897921,0.558020,0.886364
