epoch,train_loss,train_acc,val_loss,val_acc
1,1.202117,0.240076,1.130407,0.204545
2,1.023035,0.345936,0.993720,0.310606
3,0.873885,0.563327,0.934526,0.742424
4,0.835982,0.659735,0.897516,0.818182
5,0.793739,0.689981,0.853695,0.833333
6,0.751345,0.699433,0.821357,0.840909
7,0.745804,0.731569,0.788277,0.825758
8,0.683621,0.758034,0.772051,0.818182
9,0.696172,0.746692,0.760022,0.810606
10,0.681563,0.748582,0.753836,0.810606
11,0.654232,0.767486,0.750815,0.810606
12,0.674621,0.759924,0.750708,0.818182
13,0.653394,0.788280,0.741798,0.818182
14,0.630751,0.792060,0.732737,0.818182
15,0.662750,0.790170,0.725248,0.810606
16,0.608960,0.803403,0.723317,0.810606
17,0.649416,0.784499,0.720962,0.810606
18,0.626767,0.801512,0.717536,0.803030
19,0.603041,0.814745,0.720464,0.810606
20,0.604064,0.776938,0.720094,0.818182
21,0.602867,0.803403,0.716817,0.818182
22,0.625361,0.812854,0.714698,0.818182
23,0.626138,0.786389,0.709821,0.810606
24,0.615154,0.786389,0.708065,0.818182
25,0.594848,0.795841,0.704860,0.810606
26,0.588088,0.803403,0.704694,0.810606
27,0.593294,0.814745,0.706162,0.818182
28,0.596287,0.801512,0.705534,0.818182
29,0.576760,0.810964,0.703964,0.810606
30,0.579529,0.827977,0.702440,0.810606
31,0.613569,0.814745,0.703733,0.810606
32,0.598001,0.807183,0.700834,0.810606
33,0.599014,0.820416,0.695413,0.810606
34,0.580652,0.810964,0.698220,0.825758
35,0.592871,0.780718,0.693271,0.810606
36,0.567915,0.807183,0.691025,0.810606
37,0.569802,0.809074,0.691697,0.795455
38,0.581628,0.810964,0.688674,0.803030
39,0.583824,0.795841,0.684078,0.810606
40,0.576833,0.814745,0.682176,0.810606
41,0.565850,0.812854,0.680229,0.810606
42,0.536962,0.844991,0.684581,0.803030
43,0.541582,0.814745,0.689080,0.810606
44,0.568623,0.818526,0.686332,0.810606
45,0.567207,0.797732,0.680747,0.810606
46,0.549039,0.824197,0.681554,0.818182
47,0.551680,0.818526,0.677713,0.810606
48,0.557649,0.831758,0.678192,0.818182
49,0.536635,0.827977,0.677490,0.810606
50,0.546432,0.841210,0.674515,0.810606
51,0.570385,0.807183,0.671610,0.810606
52,0.548399,0.810964,0.672562,0.810606
53,0.560546,0.814745,0.671504,0.810606
54,0.547905,0.807183,0.674579,0.810606
55,0.543457,0.807183,0.674421,0.810606
56,0.515141,0.835539,0.675810,0.810606
57,0.582727,0.809074,0.675172,0.818182
58,0.534918,0.854442,0.672927,0.810606
59,0.554703,0.831758,0.668526,0.818182
60,0.515874,0.827977,0.667272,0.810606
61,0.553141,0.820416,0.667130,0.810606
62,0.518883,0.831758,0.669659,0.818182
63,0.544573,0.827977,0.665486,0.818182
64,0.518993,0.837429,0.665188,0.818182
65,0.515274,0.846881,0.662987,0.825758
66,0.524991,0.818526,0.661289,0.810606
67,0.523796,0.844991,0.658295,0.810606
68,0.518517,0.846881,0.663516,0.818182
69,0.512188,0.839319,0.657963,0.825758
70,0.501498,0.837429,0.654141,0.818182
71,0.515665,0.829868,0.653582,0.825758
72,0.502172,0.831758,0.650896,0.818182
73,0.520294,0.841210,0.651873,0.818182
74,0.493031,0.850662,0.647677,0.818182
75,0.496459,0.844991,0.645690,0.810606
76,0.525908,0.822306,0.645752,0.818182
77,0.486732,0.846881,0.640956,0.810606
78,0.478713,0.844991,0.645800,0.818182
79,0.537919,0.824197,0.646220,0.825758
80,0.491930,0.854442,0.645390,0.818182
81,0.495800,0.839319,0.646308,0.818182
82,0.475994,0.844991,0.648110,0.818182
83,0.491956,0.862004,0.644843,0.810606
84,0.481273,0.835539,0.644303,0.810606
