epoch,train_loss,train_acc,val_loss,val_acc
1,1.811379,0.102079,1.798320,0.068182
2,1.327899,0.168242,1.432929,0.128788
3,1.092779,0.357278,1.232918,0.393939
4,0.986106,0.527410,1.107395,0.742424
5,0.850725,0.616257,1.033061,0.780303
6,0.840525,0.693762,0.981240,0.803030
7,0.851856,0.706994,0.944745,0.810606
8,0.807696,0.718336,0.913598,0.810606
9,0.738093,0.739130,0.897771,0.810606
10,0.735457,0.756144,0.883048,0.810606
11,0.747567,0.748582,0.877260,0.810606
12,0.739448,0.782609,0.875770,0.810606
13,0.713286,0.767486,0.856414,0.825758
14,0.689590,0.769376,0.845375,0.818182
15,0.689129,0.795841,0.844390,0.818182
16,0.692731,0.795841,0.843124,0.810606
17,0.718310,0.775047,0.836770,0.818182
18,0.706183,0.758034,0.830200,0.818182
19,0.697444,0.773157,0.836984,0.810606
20,0.711890,0.778828,0.829729,0.818182
21,0.690360,0.782609,0.830423,0.810606
22,0.673443,0.778828,0.821697,0.833333
23,0.657864,0.801512,0.814330,0.833333
24,0.666544,0.793951,0.812058,0.833333
25,0.677599,0.792060,0.813355,0.833333
26,0.652714,0.793951,0.806762,0.833333
27,0.668984,0.795841,0.806184,0.833333
28,0.651574,0.784499,0.809388,0.825758
29,0.650802,0.799622,0.806856,0.825758
30,0.663545,0.792060,0.803850,0.840909
31,0.662114,0.809074,0.814484,0.833333
32,0.637249,0.820416,0.803575,0.833333
33,0.669269,0.809074,0.800357,0.833333
34,0.669886,0.805293,0.792886,0.840909
35,0.675789,0.805293,0.790104,0.833333
36,0.650375,0.831758,0.784634,0.833333
37,0.643090,0.816635,0.781566,0.833333
38,0.650368,0.795841,0.780344,0.833333
39,0.643335,0.818526,0.774065,0.856061
40,0.644519,0.814745,0.779239,0.856061
41,0.650716,0.803403,0.777078,0.848485
42,0.625074,0.810964,0.774103,0.856061
43,0.646980,0.799622,0.776125,0.856061
44,0.626868,0.809074,0.769087,0.856061
45,0.649517,0.799622,0.768608,0.848485
46,0.603905,0.822306,0.770610,0.848485
47,0.607003,0.818526,0.767365,0.840909
48,0.639263,0.810964,0.761826,0.848485
49,0.604169,0.803403,0.761361,0.856061
50,0.615283,0.810964,0.764993,0.856061
51,0.623619,0.827977,0.758954,0.848485
52,0.583707,0.824197,0.759512,0.848485
53,0.552616,0.854442,0.760744,0.856061
54,0.627779,0.807183,0.759554,0.856061
55,0.601023,0.816635,0.756320,0.863636
56,0.622797,0.835539,0.753647,0.856061
57,0.596158,0.826087,0.754692,0.856061
58,0.617116,0.812854,0.758183,0.856061
59,0.565669,0.850662,0.752979,0.848485
60,0.568773,0.833648,0.749901,0.848485
61,0.556160,0.844991,0.758111,0.856061
62,0.563668,0.831758,0.756258,0.856061
63,0.570582,0.827977,0.751216,0.856061
64,0.563734,0.873346,0.750834,0.856061
65,0.577092,0.814745,0.750371,0.856061
66,0.584669,0.829868,0.744935,0.856061
67,0.545584,0.829868,0.746165,0.863636
68,0.596082,0.829868,0.743269,0.863636
69,0.558504,0.814745,0.750952,0.848485
70,0.577058,0.814745,0.749309,0.863636
71,0.538912,0.856333,0.749096,0.848485
72,0.539507,0.839319,0.748725,0.856061
73,0.534149,0.846881,0.737969,0.863636
74,0.545191,0.837429,0.741638,0.856061
75,0.546973,0.839319,0.737009,0.863636
76,0.554313,0.839319,0.740860,0.863636
77,0.556511,0.837429,0.740946,0.863636
78,0.593357,0.837429,0.743222,0.856061
79,0.533948,0.833648,0.742670,0.863636
80,0.534684,0.846881,0.743406,0.871212
81,0.554013,0.843100,0.752823,0.863636
82,0.566969,0.824197,0.742376,0.863636
