epoch,train_loss,train_acc,val_loss,val_acc
1,1.124515,0.434783,1.044452,0.772727
2,0.838085,0.769376,0.803042,0.825758
3,0.721037,0.746692,0.763393,0.787879
4,0.562921,0.797732,0.707115,0.780303
5,0.506385,0.839319,0.682698,0.825758
6,0.455705,0.860113,0.642408,0.780303
7,0.431881,0.846881,0.635757,0.795455
8,0.440800,0.860113,0.534367,0.825758
9,0.348618,0.879017,0.612487,0.856061
10,0.379244,0.892250,0.523670,0.863636
11,0.317033,0.903592,0.580431,0.856061
12,0.303510,0.873346,0.607045,0.878788
13,0.255098,0.918715,0.502712,0.833333
14,0.236920,0.930057,0.606830,0.878788
15,0.235879,0.926276,0.567729,0.871212
16,0.200770,0.931947,0.505696,0.856061
17,0.191396,0.943289,0.619227,0.886364
18,0.162488,0.958412,0.674086,0.893939
19,0.152318,0.956522,0.560732,0.893939
20,0.145131,0.958412,0.561495,0.863636
21,0.128031,0.964083,0.524809,0.893939
22,0.107813,0.979206,0.506599,0.886364
23,0.090799,0.981096,0.643951,0.886364
24,0.128265,0.971645,0.490340,0.901515
25,0.107854,0.958412,0.774359,0.893939
26,0.111401,0.979206,0.624091,0.886364
27,0.101462,0.973535,0.847793,0.893939
28,0.084543,0.979206,0.586971,0.893939
29,0.068275,0.982987,0.637462,0.901515
30,0.065809,0.990548,0.625681,0.878788
31,0.069932,0.984877,0.747397,0.909091
32,0.054040,0.986767,0.567636,0.878788
33,0.053770,0.984877,0.721984,0.916667
34,0.044693,0.994329,0.690965,0.916667
35,0.042814,0.992439,0.621622,0.810606
36,0.056155,0.988658,0.805743,0.924242
37,0.049023,0.984877,0.761705,0.916667
38,0.044674,0.988658,0.630576,0.848485
39,0.048362,0.988658,0.660522,0.931818
40,0.045041,0.986767,0.837936,0.909091
41,0.039499,0.992439,0.552021,0.931818
42,0.037041,0.990548,0.785635,0.893939
43,0.044474,0.988658,1.142703,0.893939
44,0.032785,0.996219,0.702400,0.909091
45,0.031039,0.990548,0.705298,0.901515
46,0.021516,0.998110,1.048730,0.886364
47,0.033240,0.996219,0.828873,0.833333
48,0.067648,0.973535,0.912008,0.856061
49,0.125508,0.982987,0.972822,0.871212
50,0.081340,0.960302,1.317979,0.742424
