epoch,train_loss,train_acc,val_loss,val_acc
1,0.973610,0.610586,1.488904,0.780303
2,0.600017,0.814745,1.416032,0.825758
3,0.463879,0.814745,0.753957,0.840909
4,0.339572,0.905482,0.672645,0.772727
5,0.239599,0.918715,0.574094,0.795455
6,0.162329,0.956522,0.702864,0.719697
7,0.141706,0.964083,0.536310,0.795455
8,0.107895,0.969754,2.287755,0.477273
9,0.294047,0.948960,0.862930,0.500000
10,0.137071,0.945180,1.204682,0.446970
11,0.149185,0.960302,0.707991,0.568182
12,0.185891,0.943289,1.188064,0.674242
13,0.192037,0.939509,1.136633,0.856061
14,0.148752,0.954631,0.764379,0.651515
15,0.081781,0.960302,0.632324,0.878788
16,0.061791,0.979206,0.652964,0.878788
17,0.049787,0.969754,0.926070,0.674242
18,0.041916,0.990548,0.627804,0.931818
19,0.015492,0.996219,0.640552,0.901515
20,0.012758,0.996219,0.490124,0.916667
21,0.007940,1.000000,0.526843,0.848485
22,0.024636,0.981096,1.189961,0.886364
23,0.034668,0.992439,1.161204,0.606061
24,0.021557,0.990548,0.661227,0.886364
25,0.020422,0.992439,1.268123,0.871212
26,0.011941,0.998110,1.204432,0.893939
27,0.005875,0.998110,0.832590,0.916667
28,0.004208,0.998110,0.774741,0.909091
29,0.003102,1.000000,0.734217,0.924242
30,0.004546,1.000000,0.659549,0.916667
31,0.022720,0.982987,1.023222,0.863636
32,0.007135,0.998110,1.043983,0.863636
33,0.005649,1.000000,1.000323,0.871212
34,0.005073,1.000000,0.964106,0.871212
35,0.004611,1.000000,0.950877,0.901515
36,0.004121,1.000000,0.834020,0.901515
37,0.001874,1.000000,0.811301,0.886364
38,0.001961,1.000000,1.012003,0.909091
39,0.001145,1.000000,1.035163,0.893939
40,0.001116,1.000000,1.128197,0.901515
41,0.000856,1.000000,1.176750,0.909091
42,0.000691,1.000000,1.200223,0.909091
43,0.001294,1.000000,1.154701,0.901515
44,0.003612,0.998110,1.355948,0.901515
45,0.062153,0.986767,2.588020,0.628788
46,0.240233,0.931947,2.971853,0.840909
47,0.509210,0.913043,2.558843,0.204545
48,0.256367,0.939509,1.216947,0.856061
49,0.310533,0.907372,1.584390,0.704545
50,0.181618,0.960302,0.824742,0.848485
51,0.161208,0.926276,0.734565,0.795455
52,0.111009,0.977316,0.489570,0.878788
53,0.148693,0.935728,1.079455,0.636364
54,0.053200,0.986767,0.655702,0.886364
55,0.084100,0.981096,1.585157,0.825758
56,0.120810,0.954631,0.899956,0.840909
57,0.050457,0.971645,0.582335,0.856061
58,0.086307,0.984877,0.629186,0.878788
59,0.074229,0.954631,0.903800,0.681818
60,0.107412,0.935728,0.715987,0.803030
61,0.075458,0.982987,1.128361,0.825758
62,0.026496,0.992439,1.400387,0.863636
63,0.044962,0.977316,0.773911,0.909091
64,0.031329,0.990548,0.726191,0.863636
65,0.018623,0.994329,0.805337,0.916667
66,0.023400,0.990548,1.003395,0.833333
67,0.014481,0.992439,0.990816,0.848485
68,0.003776,1.000000,0.999782,0.863636
69,0.004889,0.998110,0.993484,0.901515
70,0.004213,1.000000,0.954086,0.893939
71,0.002485,1.000000,0.882050,0.893939
72,0.002878,1.000000,0.864431,0.893939
73,0.003098,1.000000,0.853357,0.901515
74,0.002077,1.000000,0.793621,0.901515
75,0.003157,1.000000,0.765611,0.901515
76,0.001509,1.000000,0.758648,0.901515
77,0.001480,1.000000,0.766130,0.916667
78,0.001907,1.000000,0.820447,0.909091
79,0.000971,1.000000,0.834494,0.901515
80,0.000726,1.000000,0.703054,0.924242
81,0.001216,1.000000,0.754414,0.916667
82,0.000709,1.000000,0.867407,0.916667
83,0.001315,1.000000,0.857568,0.909091
84,0.000964,1.000000,0.809588,0.909091
85,0.000860,1.000000,0.823171,0.916667
86,0.000594,1.000000,0.840088,0.916667
87,0.000857,1.000000,0.902545,0.909091
88,0.000939,1.000000,0.854833,0.901515
89,0.000683,1.000000,0.798183,0.901515
90,0.002352,1.000000,0.771188,0.909091
91,0.000891,1.000000,0.791285,0.909091
92,0.000793,1.000000,0.818818,0.909091
93,0.000411,1.000000,0.905952,0.909091
94,0.000578,1.000000,0.927047,0.909091
95,0.000304,1.000000,0.925352,0.909091
96,0.001590,1.000000,0.930116,0.901515
97,0.000752,1.000000,1.348270,0.886364
98,0.005848,1.000000,0.752098,0.893939
99,0.004945,0.998110,0.970019,0.909091
100,0.015188,0.994329,2.504785,0.871212
