epoch,train_loss,train_acc,val_loss,val_acc
1,1.181930,0.213611,1.033272,0.242424
2,0.906487,0.553875,0.916523,0.810606
3,0.827905,0.724008,0.837879,0.780303
4,0.750211,0.767486,0.782970,0.795455
5,0.669994,0.797732,0.750157,0.825758
6,0.668073,0.773157,0.746426,0.795455
7,0.603350,0.822306,0.711068,0.810606
8,0.583385,0.833648,0.703483,0.810606
9,0.570632,0.827977,0.682382,0.825758
10,0.550798,0.844991,0.676986,0.825758
11,0.547472,0.850662,0.675405,0.825758
12,0.541135,0.843100,0.669908,0.825758
13,0.548450,0.841210,0.664430,0.833333
14,0.512011,0.862004,0.664772,0.833333
15,0.522394,0.837429,0.660850,0.825758
16,0.532790,0.846881,0.657473,0.818182
17,0.520229,0.844991,0.649477,0.818182
18,0.524907,0.841210,0.657017,0.825758
19,0.517611,0.846881,0.648012,0.825758
20,0.556403,0.848771,0.648864,0.833333
21,0.525621,0.841210,0.641045,0.825758
22,0.539913,0.854442,0.648727,0.825758
23,0.530329,0.839319,0.646146,0.825758
24,0.528752,0.837429,0.646384,0.840909
25,0.494648,0.865784,0.640971,0.825758
26,0.507061,0.852552,0.635915,0.825758
27,0.538018,0.844991,0.636895,0.833333
28,0.498000,0.863894,0.635120,0.818182
29,0.491802,0.852552,0.627639,0.825758
30,0.509731,0.865784,0.629449,0.833333
31,0.471084,0.839319,0.628216,0.825758
32,0.494149,0.860113,0.626008,0.825758
33,0.505642,0.854442,0.620603,0.825758
34,0.467533,0.871456,0.622807,0.825758
35,0.470907,0.871456,0.623431,0.825758
36,0.510497,0.852552,0.623548,0.825758
37,0.481329,0.858223,0.620884,0.818182
38,0.475542,0.869565,0.622592,0.825758
39,0.480661,0.854442,0.618604,0.825758
40,0.473899,0.867675,0.617817,0.833333
41,0.445204,0.877127,0.620641,0.833333
42,0.512056,0.850662,0.618660,0.833333
43,0.459891,0.856333,0.624848,0.848485
44,0.470880,0.865784,0.615991,0.833333
45,0.450761,0.865784,0.616132,0.818182
46,0.478534,0.856333,0.613962,0.825758
47,0.463591,0.869565,0.613232,0.833333
48,0.482674,0.863894,0.612917,0.840909
49,0.454244,0.890359,0.608696,0.818182
50,0.461129,0.879017,0.611911,0.818182
51,0.440415,0.880907,0.611767,0.833333
52,0.475318,0.862004,0.605863,0.833333
53,0.438416,0.871456,0.605051,0.840909
54,0.436063,0.877127,0.607030,0.840909
55,0.446437,0.867675,0.608030,0.810606
56,0.448792,0.862004,0.605561,0.818182
57,0.441142,0.882798,0.611412,0.840909
58,0.451036,0.869565,0.606667,0.825758
59,0.452080,0.873346,0.603003,0.840909
60,0.432911,0.886578,0.603288,0.833333
61,0.430579,0.899811,0.602496,0.818182
62,0.442711,0.865784,0.606110,0.863636
63,0.427604,0.882798,0.602442,0.840909
64,0.455965,0.884688,0.598165,0.825758
65,0.428867,0.882798,0.599506,0.856061
66,0.443490,0.869565,0.592352,0.810606
67,0.412533,0.886578,0.598842,0.856061
68,0.406048,0.890359,0.602535,0.863636
69,0.430102,0.882798,0.595101,0.848485
70,0.427190,0.886578,0.599525,0.863636
71,0.412732,0.882798,0.591683,0.833333
72,0.426170,0.858223,0.590318,0.833333
73,0.418610,0.873346,0.593358,0.848485
74,0.415789,0.886578,0.595654,0.863636
75,0.401324,0.894140,0.592750,0.856061
76,0.419853,0.882798,0.587014,0.848485
77,0.435540,0.869565,0.590627,0.863636
78,0.419739,0.877127,0.591323,0.848485
79,0.398258,0.884688,0.589102,0.848485
80,0.399064,0.892250,0.585572,0.840909
81,0.381945,0.905482,0.585406,0.840909
82,0.399459,0.877127,0.592716,0.886364
83,0.385199,0.884688,0.582703,0.856061
84,0.431264,0.896030,0.582831,0.840909
85,0.366564,0.899811,0.578575,0.818182
86,0.399603,0.894140,0.582683,0.863636
87,0.406451,0.888469,0.582507,0.863636
88,0.368594,0.897921,0.578632,0.856061
89,0.380075,0.886578,0.587685,0.878788
90,0.390610,0.890359,0.581200,0.856061
91,0.399413,0.884688,0.578821,0.856061
92,0.382109,0.894140,0.581742,0.878788
