epoch,train_loss,train_acc,val_loss,val_acc
1,2.023183,0.088847,1.911754,0.068182
2,1.789739,0.086957,1.835387,0.068182
3,1.726524,0.085066,1.709843,0.068182
4,1.557550,0.086957,1.587233,0.068182
5,1.517024,0.086957,1.464701,0.068182
6,1.412430,0.096408,1.410436,0.068182
7,1.377284,0.096408,1.283902,0.068182
8,1.245819,0.128544,1.202541,0.075758
9,1.168697,0.136106,1.170730,0.083333
10,1.152743,0.143667,1.126586,0.113636
11,1.118448,0.166352,1.049285,0.136364
12,1.084554,0.207940,1.026640,0.136364
13,1.045317,0.264650,1.004055,0.143939
14,0.997813,0.287335,0.965975,0.174242
15,0.974359,0.306238,0.937773,0.340909
16,0.901658,0.429112,0.905159,0.333333
17,0.917683,0.465028,0.901438,0.386364
18,0.868335,0.517958,0.878611,0.613636
19,0.855047,0.548204,0.840433,0.704545
20,0.809876,0.582231,0.835577,0.689394
21,0.849257,0.597353,0.799946,0.696970
22,0.830565,0.648393,0.778409,0.704545
23,0.801375,0.693762,0.752705,0.757576
24,0.768267,0.725898,0.762905,0.757576
25,0.792732,0.701323,0.741074,0.818182
26,0.734760,0.729679,0.784380,0.818182
27,0.761118,0.748582,0.786144,0.871212
28,0.716926,0.754253,0.733445,0.878788
29,0.723373,0.763705,0.704878,0.863636
30,0.694151,0.807183,0.716350,0.848485
31,0.718765,0.790170,0.692212,0.848485
32,0.725742,0.775047,0.722283,0.848485
33,0.689845,0.797732,0.700017,0.848485
34,0.640960,0.820416,0.684837,0.856061
35,0.701051,0.822306,0.653739,0.871212
36,0.669495,0.833648,0.690159,0.871212
37,0.609635,0.856333,0.655093,0.871212
38,0.644894,0.833648,0.645950,0.856061
39,0.651216,0.831758,0.631978,0.871212
40,0.659385,0.841210,0.660897,0.863636
41,0.624132,0.852552,0.653059,0.886364
42,0.613111,0.862004,0.649359,0.878788
43,0.585882,0.863894,0.651007,0.886364
44,0.593341,0.850662,0.637659,0.856061
45,0.611031,0.852552,0.639487,0.871212
46,0.584110,0.862004,0.653537,0.893939
